,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Overall_score,housing age,remod age,Exter Score,Bsmt score,Bsmt Finished Area,BsmtFin Score,Gr Liv Calc,total_bath_rooms,Garage years,Garage_Area_Per_Car,Total_Porch_Area,Season
44,1378,905102170,20,RL,70,11200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.0,5,5,1965,1965,Hip,CompShg,HdBoard,NIL,None,0.0,CBlock,3,3,1,2,906.0,0,0.0,134.0,1040.0,GasA,5,Y,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1965.0,1.0,1.0,384.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,2,2008,WD ,129500,10,43,43,6,7,906.0,2,1040,2.0,43.0,384.0,0,Winter
45,1537,909281110,70,RL,100,9670,Pave,NA,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.0,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,PConc,3,2,1,1,210.0,0,0.0,398.0,608.0,GasA,4,Y,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,Typ,2,4,Detchd,1935.0,3.0,2.0,786.0,3.0,Y,0,0,207,0,0,0,NA,0,NA,0,6,2008,WD ,257076,14,73,58,6,6,210.0,1,1873,2.0,73.0,393.0,207,Summer
46,905,909101140,50,RL,60,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5,5,5,1941,1960,Gable,CompShg,Wd Sdng,NIL,None,0.0,CBlock,3,3,1,1,408.0,3,420.0,156.0,984.0,GasA,5,Y,984,620,0,1604,0.0,0.0,2,0,3,1,3,6,Min2,0,0,Detchd,1977.0,1.0,2.0,660.0,3.0,Y,0,68,0,0,0,0,NA,0,NA,0,7,2009,WD ,117000,10,68,49,6,7,828.0,4,1604,2.0,32.0,330.0,68,Summer
47,1532,909275050,70,RL,60,7200,Pave,NA,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.0,7,6,1931,2000,Gable,CompShg,Stucco,WdShing,None,0.0,BrkTil,4,3,1,0,0.0,0,0.0,776.0,776.0,GasA,4,Y,851,651,0,1502,0.0,0.0,1,1,3,1,3,6,Typ,1,4,Attchd,1931.0,2.0,1.0,270.0,3.0,P,0,0,112,0,0,0,NA,3,NA,0,2,2008,WD ,149000,13,77,8,5,8,0.0,0,1502,2.0,77.0,270.0,112,Winter
48,132,534475100,20,RL,80,9920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,5,1954,1954,Gable,CompShg,HdBoard,NIL,Stone,110.0,CBlock,3,3,1,2,354.0,1,290.0,412.0,1056.0,GasA,4,Y,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1954.0,2.0,1.0,280.0,3.0,Y,0,0,164,0,0,0,NA,3,NA,0,2,2010,WD ,128000,10,56,56,6,7,644.0,3,1063,2.0,56.0,280.0,164,Winter
49,1078,528188090,160,RL,36,2448,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2.0,7,5,2003,2004,Gable,CompShg,VinylSd,WdShing,Stone,106.0,PConc,4,3,1,0,0.0,0,0.0,764.0,764.0,GasA,5,Y,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,Typ,0,0,BuiltIn,2003.0,2.0,2.0,474.0,3.0,Y,0,27,0,0,0,0,NA,0,NA,0,10,2008,WD ,155000,12,5,4,7,8,0.0,0,1626,3.0,5.0,237.0,27,Fall
50,2511,533221080,160,FV,59,2998,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2.0,6,5,2000,2000,Gable,CompShg,MetalSd,NIL,BrkFace,513.0,PConc,4,3,1,5,353.0,0,0.0,403.0,756.0,GasA,5,Y,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,2000.0,1.0,2.0,440.0,3.0,Y,0,32,0,0,0,0,NA,0,NA,0,6,2006,WD ,166000,11,6,6,7,8,353.0,5,1524,3.0,6.0,220.0,32,Summer
51,912,909250220,50,RL,65,7804,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,BrkTil,3,3,1,3,622.0,0,0.0,500.0,1122.0,GasA,4,Y,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,Min2,2,3,Detchd,1981.0,1.0,2.0,576.0,3.0,Y,431,44,0,0,0,0,NA,3,NA,0,12,2009,WD ,135000,7,81,59,6,7,622.0,3,1981,3.0,28.0,288.0,44,Winter
52,2351,527356020,60,RL,80,16692,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2.0,7,5,1978,1978,Gable,CompShg,Plywood,NIL,BrkFace,184.0,CBlock,4,3,1,3,790.0,1,469.0,133.0,1392.0,GasA,4,Y,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,Typ,2,3,Attchd,1978.0,2.0,2.0,564.0,3.0,Y,0,112,0,0,440,519,Fa,3,TenC,2000,7,2006,WD ,250000,12,28,28,6,8,1259.0,4,2784,5.0,28.0,282.0,552,Summer
53,330,923226250,160,RM,21,1476,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2.0,4,7,1970,1970,Gable,CompShg,CemntBd,NIL,None,0.0,CBlock,3,3,1,5,176.0,0,0.0,370.0,546.0,GasA,5,Y,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,Typ,0,0,NA,1970.0,0.0,0.0,0.0,0.0,Y,200,26,0,0,0,0,NA,0,NA,0,3,2010,WD ,76000,11,40,40,6,7,176.0,5,1092,2.0,40.0,0.0,26,Spring
54,2586,535305120,20,RL,75,10170,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1.0,6,6,1951,1951,Hip,CompShg,Wd Sdng,NIL,BrkFace,522.0,CBlock,3,3,1,0,0.0,0,0.0,216.0,216.0,GasA,4,Y,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,Typ,1,4,Attchd,1951.0,1.0,2.0,400.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,6,2006,WD ,155000,12,55,55,6,7,0.0,0,1575,2.0,55.0,200.0,0,Summer
55,224,905106140,60,RL,80,9364,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2.0,6,7,1969,1969,Gable,CompShg,HdBoard,NIL,Stone,143.0,CBlock,3,3,1,4,371.0,0,0.0,292.0,663.0,GasA,4,Y,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,Typ,0,0,Attchd,1969.0,3.0,1.0,299.0,3.0,Y,379,36,0,0,0,0,NA,3,NA,0,3,2010,WD ,158000,13,41,41,6,7,371.0,4,1352,2.0,41.0,299.0,36,Spring
56,98,533212020,160,FV,24,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2.0,7,5,2004,2005,Gable,CompShg,MetalSd,NIL,None,0.0,PConc,4,3,1,5,368.0,4,42.0,190.0,600.0,GasA,5,Y,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,2004.0,2.0,2.0,480.0,3.0,Y,0,172,0,0,0,0,NA,0,NA,0,2,2010,WD ,149500,12,6,5,7,8,410.0,9,1200,4.0,6.0,240.0,172,Winter
57,2565,534479300,20,RL,82,9888,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,6,1954,1975,Gable,CompShg,MetalSd,NIL,None,0.0,CBlock,3,3,1,3,486.0,0,0.0,450.0,936.0,GasA,4,Y,936,0,0,936,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,1954.0,1.0,1.0,240.0,3.0,Y,0,0,160,0,0,0,NA,3,NA,0,3,2006,WD ,121000,11,52,31,7,7,486.0,3,936,1.0,52.0,240.0,160,Spring
58,1934,535304170,20,RL,68,7942,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,6,7,1953,1953,Hip,CompShg,Wd Sdng,NIL,None,0.0,CBlock,3,3,1,2,85.0,4,955.0,0.0,1040.0,GasA,4,Y,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,Typ,0,0,Attchd,1953.0,3.0,1.0,293.0,3.0,Y,0,0,0,0,0,0,NA,3,NA,0,6,2007,WD ,136000,13,54,54,6,7,1040.0,6,1040,2.0,54.0,293.0,0,Summer
59,997,527107010,60,RL,73,15038,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2.0,6,5,1996,1996,Gable,CompShg,HdBoard,NIL,None,0.0,PConc,4,3,1,2,138.0,0,0.0,778.0,916.0,GasA,3,Y,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,1996.0,3.0,2.0,386.0,3.0,Y,168,84,0,0,0,0,NA,0,NA,0,11,2008,WD ,173000,11,12,12,6,8,138.0,2,1636,3.0,12.0,193.0,84,Fall
60,64,528382020,60,RL,92,11764,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2.0,8,7,1999,2007,Gable,CompShg,VinylSd,NIL,BrkFace,348.0,PConc,4,3,1,5,524.0,0,0.0,628.0,1152.0,GasA,5,Y,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,Typ,1,4,Attchd,1999.0,3.0,3.0,671.0,3.0,Y,132,57,0,0,0,0,NA,0,NA,0,4,2010,WD ,290000,15,11,3,7,8,524.0,5,2270,3.0,11.0,223.66666666666666,57,Spring
61,1799,528458130,60,FV,75,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2.0,8,5,2007,2007,Gable,CompShg,CemntBd,NIL,None,0.0,PConc,4,3,3,5,64.0,0,0.0,1120.0,1184.0,GasA,5,Y,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,Typ,1,4,BuiltIn,2007.0,3.0,2.0,550.0,3.0,Y,208,364,0,0,0,0,NA,0,NA,0,8,2007,New,303477,13,0,0,7,10,64.0,5,2610,3.0,0.0,275.0,364,Summer
62,230,905109170,20,RL,73,20062,Pave,NA,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1.0,7,7,1977,2001,Hip,CompShg,Wd Sdng,NIL,None,0.0,CBlock,4,3,4,4,1092.0,0,0.0,328.0,1420.0,GasA,3,Y,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,Typ,2,3,Attchd,1977.0,2.0,2.0,690.0,3.0,Y,496,0,0,0,0,0,NA,0,NA,0,4,2010,WD ,270000,14,33,9,8,11,1092.0,4,1483,3.0,33.0,345.0,0,Spring
63,1295,902109160,50,RM,81,7308,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5,5,5,1920,1950,Gable,CompShg,WdShing,NIL,None,0.0,BrkTil,3,3,1,2,360.0,0,0.0,576.0,936.0,GasA,3,N,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,Typ,1,4,Detchd,1920.0,1.0,1.0,225.0,2.0,N,0,0,236,0,0,0,NA,0,NA,0,6,2008,WD ,122250,10,88,58,4,7,360.0,2,1740,1.0,88.0,225.0,236,Summer
64,638,535178120,20,RL,70,8750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,5,1955,1955,Gable,CompShg,AsbShng,NIL,None,0.0,CBlock,3,3,1,2,172.0,1,483.0,727.0,1382.0,GasA,3,Y,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,Typ,0,0,Attchd,1955.0,1.0,1.0,350.0,3.0,Y,280,0,0,0,0,0,NA,2,NA,0,7,2009,WD ,153000,10,54,54,6,7,655.0,3,1382,2.0,54.0,350.0,0,Summer
65,2278,923202134,20,RL,70,8402,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1.0,5,5,2007,2007,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,1,4,206.0,0,0.0,914.0,1120.0,GasA,5,Y,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,Typ,0,0,NA,2007.0,0.0,0.0,0.0,0.0,Y,0,30,0,0,0,0,NA,0,NA,0,12,2007,New,147000,10,0,0,6,8,206.0,4,1120,1.0,0.0,0.0,30,Winter
66,2202,909252150,70,RL,63,4000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.0,7,8,1930,1995,Gable,CompShg,Wd Sdng,NIL,None,0.0,BrkTil,4,3,1,5,246.0,0,0.0,285.0,531.0,GasA,4,Y,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,Typ,1,4,Detchd,1930.0,1.0,1.0,216.0,3.0,Y,0,0,0,0,0,0,NA,3,NA,0,6,2007,WD ,148500,15,77,12,6,8,246.0,5,1098,2.0,77.0,216.0,0,Summer
67,2833,908188150,160,RM,32,3363,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2.0,7,5,2004,2004,Gable,CompShg,VinylSd,NIL,Stone,117.0,PConc,4,3,1,0,0.0,0,0.0,976.0,976.0,GasA,5,Y,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,Maj1,0,0,Detchd,2004.0,1.0,2.0,380.0,3.0,Y,0,40,0,0,0,0,NA,0,NA,0,4,2006,WD ,130000,12,2,2,7,8,0.0,0,1708,2.0,2.0,190.0,40,Spring
68,1707,528150040,20,RL,94,13615,Pave,NA,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1.0,9,5,2006,2006,Hip,CompShg,MetalSd,NIL,Stone,510.0,PConc,5,3,4,0,0.0,0,0.0,1802.0,1802.0,GasA,5,Y,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,Typ,1,4,Attchd,2006.0,3.0,3.0,843.0,3.0,Y,158,105,0,0,0,0,NA,0,NA,0,6,2007,WD ,372000,14,1,1,8,12,0.0,0,1802,3.0,1.0,281.0,105,Summer
69,2428,528228565,120,RL,43,3013,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1.0,7,5,2005,2005,Gable,CompShg,VinylSd,NIL,BrkFace,145.0,PConc,4,3,4,5,16.0,0,0.0,1346.0,1362.0,GasA,5,Y,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2005.0,3.0,2.0,440.0,3.0,Y,142,20,0,0,0,0,NA,0,NA,0,4,2006,WD ,213490,12,1,1,7,11,16.0,5,1506,2.0,1.0,220.0,20,Spring
70,242,905453080,20,RL,44,17485,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.0,7,5,2009,2010,Gable,CompShg,VinylSd,NIL,Stone,96.0,PConc,4,3,4,5,1346.0,0,0.0,162.0,1508.0,GasA,5,Y,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,Typ,2,3,Attchd,2009.0,2.0,2.0,572.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,1,2010,Con,308030,12,1,0,7,11,1346.0,5,1508,2.0,1.0,286.0,0,Winter
71,1564,914453045,20,RL,73,23730,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.0,7,5,1996,1997,Gable,CompShg,MetalSd,NIL,BrkFace,668.0,PConc,5,3,2,5,700.0,0,0.0,1140.0,1840.0,GasA,5,Y,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,Typ,0,0,Attchd,1996.0,3.0,3.0,786.0,3.0,Y,0,46,192,0,0,0,NA,0,NA,0,9,2008,WD ,300000,12,12,11,7,10,700.0,5,2032,4.0,12.0,262.0,238,Fall
72,2613,535403150,20,RL,79,8910,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1.0,6,6,1959,1959,Hip,CompShg,BrkFace,NIL,None,0.0,CBlock,3,3,2,4,655.0,0,0.0,0.0,655.0,GasA,5,Y,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,Typ,1,2,BuiltIn,1954.0,3.0,2.0,539.0,3.0,Y,0,0,192,0,0,0,NA,0,NA,0,7,2006,WD ,159500,12,47,47,6,8,655.0,4,1194,2.0,52.0,269.5,192,Summer
73,2832,908188140,160,RM,24,2522,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2.0,7,5,2004,2004,Gable,CompShg,VinylSd,NIL,Stone,50.0,PConc,4,3,1,0,0.0,0,0.0,970.0,970.0,GasA,5,Y,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,Maj1,0,0,Detchd,2004.0,1.0,2.0,380.0,3.0,Y,0,40,0,0,0,0,NA,0,NA,0,4,2006,WD ,137500,12,2,2,7,8,0.0,0,1709,2.0,2.0,190.0,40,Spring
74,2459,528439030,20,RL,73,8688,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1.0,7,5,2005,2005,Gable,CompShg,VinylSd,NIL,BrkFace,228.0,PConc,4,3,3,0,0.0,0,0.0,1616.0,1616.0,GasA,5,Y,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,2005.0,2.0,3.0,834.0,3.0,Y,208,59,0,0,0,0,NA,0,NA,0,4,2006,WD ,232000,12,1,1,7,10,0.0,0,1616,2.0,1.0,278.0,59,Spring
75,1360,903452025,30,RM,53,6291,Grvl,NA,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1.0,6,6,1930,1950,Gable,CompShg,Stucco,WdShing,None,0.0,BrkTil,3,3,1,0,0.0,0,0.0,768.0,768.0,GasA,4,Y,768,0,0,768,0.0,0.0,1,0,1,1,3,4,Typ,0,0,Detchd,1930.0,1.0,2.0,440.0,3.0,N,0,0,84,0,0,0,NA,0,NA,0,7,2008,WD ,93850,12,78,58,8,7,0.0,0,768,1.0,78.0,220.0,84,Summer
76,2723,905200380,30,RL,73,17529,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.0,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,BrkTil,3,3,1,0,0.0,0,0.0,872.0,872.0,GasA,2,N,872,0,0,872,0.0,0.0,1,0,2,1,2,5,Mod,1,4,Detchd,1924.0,1.0,1.0,322.0,2.0,N,0,0,116,0,0,0,NA,0,NA,0,4,2006,WD ,105000,10,82,56,6,7,0.0,0,872,1.0,82.0,322.0,116,Spring
77,1350,903235100,30,RM,60,6324,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1.0,4,6,1927,1950,Gable,CompShg,MetalSd,NIL,None,0.0,BrkTil,3,3,1,0,0.0,0,0.0,520.0,520.0,GasA,2,N,520,0,0,520,0.0,0.0,1,0,1,1,2,4,Typ,0,0,Detchd,1920.0,1.0,1.0,240.0,3.0,Y,49,0,87,0,0,0,NA,0,NA,0,5,2008,WD ,68500,10,81,58,6,7,0.0,0,520,1.0,88.0,240.0,87,Spring
78,136,535106190,90,RL,80,11600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2.0,5,5,1960,1960,Gable,CompShg,MetalSd,NIL,BrkFace,361.0,CBlock,3,3,1,2,443.0,0,0.0,662.0,1105.0,GasA,4,Y,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,Typ,0,0,Detchd,1960.0,1.0,2.0,480.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,1,2010,WD ,154300,10,50,50,6,7,443.0,2,2274,2.0,50.0,240.0,0,Winter
79,2235,910201050,50,RM,50,7288,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5,5,7,1925,2003,Gable,CompShg,VinylSd,NIL,None,0.0,BrkTil,3,1,1,0,0.0,0,0.0,936.0,936.0,GasA,5,Y,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,Typ,0,0,NA,1925.0,0.0,0.0,0.0,0.0,N,0,0,0,176,0,0,NA,0,NA,0,9,2007,WD ,129850,12,82,4,8,5,0.0,0,1601,2.0,82.0,0.0,176,Fall
80,1993,902301130,70,RM,35,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.0,5,7,1910,1950,Gable,CompShg,MetalSd,NIL,None,0.0,BrkTil,3,3,1,3,168.0,0,0.0,448.0,616.0,GasA,5,Y,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Detchd,1920.0,1.0,2.0,480.0,2.0,Y,280,0,143,0,0,0,NA,0,NA,0,6,2007,WD ,114000,12,97,57,6,7,168.0,3,1232,1.0,87.0,240.0,143,Summer
81,367,527214050,20,RL,63,17423,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1.0,9,5,2008,2009,Hip,CompShg,VinylSd,NIL,Stone,748.0,PConc,5,3,1,5,1904.0,0,0.0,312.0,2216.0,GasA,5,Y,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,Typ,1,4,Attchd,2009.0,3.0,3.0,1166.0,3.0,Y,0,60,0,0,0,0,NA,0,NA,0,7,2009,New,501837,14,1,0,8,9,1904.0,5,2234,3.0,0.0,388.6666666666667,60,Summer
82,1309,902300215,50,RM,100,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5,5,8,1915,1950,Gable,CompShg,Wd Sdng,NIL,None,0.0,BrkTil,3,3,2,0,0.0,0,0.0,876.0,876.0,GasA,3,Y,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,Typ,1,4,Detchd,1949.0,1.0,3.0,720.0,3.0,Y,418,0,194,0,0,0,NA,0,NA,0,6,2008,WD ,153900,13,93,58,6,8,0.0,0,1416,2.0,59.0,240.0,194,Summer
83,402,527425110,20,RL,60,9000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1.0,4,7,1971,2006,Gable,CompShg,VinylSd,NIL,None,0.0,CBlock,3,3,1,4,240.0,0,0.0,624.0,864.0,GasA,3,Y,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1986.0,1.0,2.0,576.0,3.0,Y,200,0,0,0,0,0,NA,2,NA,0,7,2009,WD ,130000,11,38,3,7,7,240.0,4,864,1.0,23.0,288.0,0,Summer
84,1592,923203140,120,RM,32,4500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1.0,6,5,1997,1997,Hip,CompShg,VinylSd,NIL,BrkFace,197.0,PConc,5,3,1,5,864.0,0,0.0,325.0,1189.0,GasA,5,Y,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,Typ,0,0,Attchd,1997.0,2.0,2.0,392.0,3.0,Y,0,122,0,0,0,0,NA,0,NA,0,4,2008,WD ,160500,11,11,11,6,9,864.0,5,1189,3.0,11.0,196.0,122,Spring
85,2409,528186110,120,RL,48,6373,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1.0,9,5,2006,2006,Hip,CompShg,MetalSd,NIL,BrkFace,572.0,PConc,5,4,1,5,415.0,0,0.0,1251.0,1666.0,GasA,5,Y,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2006.0,2.0,2.0,575.0,3.0,Y,228,75,0,0,0,0,NA,0,NA,0,6,2006,New,310090,14,0,0,8,10,415.0,5,1666,3.0,0.0,287.5,75,Summer
86,539,531371050,20,RL,67,10083,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1.0,7,5,2003,2003,Gable,CompShg,VinylSd,NIL,,0.0,PConc,4,3,1,5,833.0,0,0.0,343.0,1176.0,GasA,5,Y,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,2003.0,2.0,2.0,555.0,3.0,Y,0,41,0,0,0,0,NA,0,NA,0,8,2009,WD ,184900,12,6,6,7,8,833.0,5,1200,3.0,6.0,277.5,41,Summer
87,1940,535327200,20,RL,70,13300,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,7,1956,2000,Hip,CompShg,Wd Sdng,NIL,None,0.0,CBlock,4,3,1,2,377.0,0,0.0,551.0,928.0,GasA,4,Y,928,0,0,928,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Attchd,1956.0,1.0,1.0,252.0,3.0,Y,261,0,156,0,0,0,NA,0,NA,0,6,2007,WD ,132000,12,51,7,6,8,377.0,2,928,1.0,51.0,252.0,156,Summer
88,588,534129370,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1.0,5,5,1969,1969,Gable,CompShg,HdBoard,NIL,BrkFace,128.0,CBlock,4,3,2,4,553.0,2,147.0,588.0,1288.0,GasA,4,Y,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,Typ,1,2,Attchd,1969.0,2.0,2.0,502.0,3.0,Y,312,11,0,0,0,0,NA,0,Shed,650,8,2009,WD ,163000,10,40,40,6,9,700.0,6,1336,3.0,40.0,251.0,11,Summer
89,96,533210060,160,FV,30,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2.0,7,5,2004,2004,Gable,CompShg,MetalSd,NIL,BrkFace,120.0,PConc,4,3,3,5,280.0,0,0.0,320.0,600.0,GasA,5,Y,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,2004.0,2.0,2.0,480.0,3.0,Y,0,172,0,0,0,0,NA,0,NA,0,4,2010,Con,155000,12,6,6,7,10,280.0,5,1200,3.0,6.0,240.0,172,Spring
